,importance
AL_250,0.057558202549767665
AL_218,0.057448646359025
AL_45,0.05688902037437611
AL_154,0.05678607733402977
AL_275,0.056693566751300065
BIO_alblk25_std,0.0563291142807917
AL_72,0.05621487693446534
AL_324,0.05585620093850219
AL_63,0.05559300182616117
BIO_alblk55_mean,0.05555956992304456
AL_84,0.055395417082888886
BIO_alblk22_mean,0.05504158461300175
AL_85,0.054794633933577516
AL_246,0.05405683778045056
BIO_alblk45_mean,0.05384061577370365
BIO_alblk45_std,0.05383113084447757
BIO_alblk39_std,0.053753340709058815
AL_127,0.0535835013949118
AL_217,0.05350025151803052
AL_286,0.053499664707495675
BIO_alblk38_std,0.05340463498032065
BIO_alblk19_mean,0.05327251031201713
AL_117,0.053007065157305924
AL_106,0.05282738320967969
AL_98,0.05261979113078423
AL_254,0.05257122011047817
BIO_alblk17_std,0.05244758795980083
BIO_alblk34_std,0.0523796989672002
BIO_alblk16_max,0.05205826842759216
AL_95,0.05163428123289345
AL_288,0.05161890333784604
AL_268,0.051469464149326315
AL_132,0.05141775603547556
AL_198,0.05137642955096734
AL_30,0.051214643095810496
AL_135,0.05105145970075399
AL_27,0.050128958718262784
AL_160,0.05011329692668124
AL_192,0.05004169976670527
BIO_alblk58_std,0.04977209599336037
BIO_alblk53_std,0.04963924716940722
AL_245,0.04906324862609429
BIO_alblk26_std,0.04875988087337292
AL_77,0.048426616846228024
AL_214,0.04732791939149157
AL_87,0.047044084381763565
BIO_alblk39_mean,0.0469788815216977
AL_252,0.04537540112929466
AL_51,0.04532177033014347
AL_229,0.04529067224365317
BIO_alblk36_std,0.045214567246502836
AL_201,0.04520689901555769
AL_147,0.04492262953464891
AL_36,0.044919007167847955
AL_153,0.044664438848792745
AL_309,0.04465430417021664
AL_247,0.04403567665529011
BIO_alblk49_std,0.043992251066646976
AL_294,0.04397878411612467
BIO_alblk57_max,0.043227193339405424
AL_257,0.04254057221374809
AL_123,0.042350224492034426
AL_270,0.04212050214920603
AL_162,0.0419910449774344
BIO_alblk52_mean,0.04159488088349935
BIO_alblk31_mean,0.04150493015677513
AL_279,0.04149724938346391
BIO_alblk55_std,0.04080265672473747
AL_285,0.04059548073140745
BIO_alblk12_max,0.04052083086769871
AL_200,0.04008671134406573
AL_289,0.03991145828207919
AL_66,0.03954433045620853
AL_48,0.039050526901131685
AL_114,0.038938704772129726
AL_189,0.03872420984364163
AL_171,0.03852562445940276
AL_299,0.03850883914255366
AL_281,0.03848930689969171
CAT_6,0.0384026189789468
BIO_alblk18_max,0.038281997441200595
AL_206,0.038267760981757784
AL_261,0.03823746089739117
BIO_alblk43_mean,0.03765401901482037
BIO_alblk37_std,0.03752688495846064
AL_129,0.03746137258053125
AL_196,0.03686098327325169
AL_226,0.036744551512360654
AL_221,0.03629355129259046
BIO_alblk50_std,0.03626811240848604
AL_29,0.03617920691585502
AL_204,0.036164358838613665
AA_2_E,0.0358152682000748
BIO_alblk40_max,0.035729369304946676
AL_168,0.03563250744672951
AL_240,0.03548747512888311
AL_99,0.03519143591236918
AL_31,0.035053702819017
AL_242,0.03414584784485902
AL_165,0.033744376679724575
AL_283,0.033474992048501497
AL_141,0.0334206166688977
AL_86,0.03323331223116995
AL_111,0.03311312620179317
AA_1_K,0.031925424385449694
AL_108,0.03135853568156407
AA_2_S,0.03119669399186493
AL_273,0.030971309910725407
BIO_alblk05_std,0.03092834717485974
AL_89,0.03063520592484418
AA_1_G,0.03055236927496157
AL_180,0.03033435542152716
AL_316,0.029937346332232984
BIO_alblk44_max,0.029297062665261074
BIO_alblk32_mean,0.02929577168318606
AL_274,0.02740162168788609
BIO_alblk50_max,0.02725765579555873
AL_120,0.026755314202241975
AL_258,0.02672716998775377
AL_92,0.02660193295195251
AL_293,0.02625564632529004
AL_292,0.026075794408246346
AL_265,0.025485361219518547
BIO_alblk45_max,0.02505591497672715
BIO_alblk56_mean,0.024792141901807962
AL_267,0.024270472760393152
AL_269,0.024129218265989745
AL_237,0.023620546777507887
AL_144,0.023454543441139487
AL_225,0.022445039670184623
AL_150,0.02224761028437076
BIO_alblk41_max,0.022230274562427807
BIO_alblk53_max,0.02210699751842961
BIO_alblk47_max,0.02197774194943089
AL_249,0.02186138608498844
AL_37,0.020725095444061443
AL_34,0.02047422142284584
BIO_al_max,0.017898327270761606
AL_232,0.017790329008284023
BIO_alblk39_max,0.01770752198243842
AL_156,0.017618387459299924
AL_193,0.017110162506082206
BIO_alblk63_max,0.016245664021048434
AL_131,0.015431798794929197
AL_228,0.014935367067312688
AL_280,0.014758385959486952
AL_191,0.014757423109268766
AL_244,0.014374528660973319
BIO_alblk33_max,0.013528035889351284
AL_276,0.013162306273394413
AL_116,0.01272808698096487
BIO_alblk15_max,0.011824509203138128
AL_272,0.011085136129091793
AA_2_D,0.009992496781784196
AA_1_M,0.009695657920674897
AL_236,0.009187697678100163
BIO_alblk55_max,0.009130743548672509
BIO_alblk25_max,0.008225398333468522
AL_158,0.007835421984065515
AL_182,0.007726431477205009
BIO_alblk46_max,0.007314850612393285
BIO_alblk27_max,0.006508276569801406
AL_149,0.006186380859452209
AL_197,0.006120459288737926
AA_2_H,0.005817622327608596
BIO_alblk23_max,0.005815625043264585
BIO_alblk29_max,0.005605676106870778
AL_208,0.0055482594202846585
BIO_alblk32_max,0.005406021785120098
BIO_alblk35_max,0.0053134853090171545
BIO_alblk56_max,0.0050776960542954
BIO_alblk54_max,0.0050081140051831145
AA_2_I,0.005007087162908858
AL_263,0.004799417054590677
AL_284,0.004583444265338731
AL_231,0.004534283612833283
AA_1_E,0.004459292242591434
AA_1_Y,0.004428823329191246
AA_1_V,0.00440488813262744
BIO_alblk48_max,0.004087418005133422
AA_1_D,0.003830403421860864
AL_161,0.0038154680385388265
AA_1_W,0.0037028586084296355
AA_1_Q,0.003636163792454604
AA_2_V,0.0035293717530718756
AL_248,0.0034893462921373603
BIO_alblk42_max,0.0033293618282583407
AL_185,0.003318057305676598
AL_104,0.0031238136143661786
AL_173,0.003061263024807011
AA_1_I,0.002799248374807247
AL_101,0.0027473520079271444
AA_2_L,0.002498995454412584
BIO_alblk26_max,0.0024747129084426774
AL_140,0.002450971057777125
BIO_alblk34_max,0.0023488384900944344
AL_128,0.0022559660109647637
BIO_alblk24_max,0.002199739420054111
AA_2_K,0.002125473211091566
AL_137,0.0021006344808376
AL_119,0.0019733014628399723
AL_164,0.001789369679215054
AA_2_T,0.0017545834098204485
AA_1_H,0.0016653750198648367
AL_152,0.0015934912545947603
AL_122,0.0014773368733554313
AL_179,0.001402702809850503
AL_233,0.0012599468671740683
AA_2_M,0.001228835524505424
BIO_alblk31_max,0.00102927512738676
AL_134,0.0009196149800566155
BIO_alblk43_max,0.0009158889545182505
AA_2_N,0.0009024629506634706
AL_195,0.0008045829525771915
AL_155,0.0007620037991669541
AL_170,0.000694054610628776
AL_125,0.00036080851624308024
AL_80,0.00025711869636780183
AL_110,0.00019975840686461667
AA_2_AS,0.00015419117329406443
AA_1_AG,0.00011842856019198182
AA_1_T,4.501203909842811e-05
AA_1_CG,1.609420372506286e-05
AA_1_TH,6.722159878778358e-06
AA_1_SV,3.1738379476316115e-08
AL_143,0.0
AL_167,0.0
AL_256,0.0
AL_146,0.0
BIO_alblk30_max,0.0
AA_2_RI,0.0
AA_2_Q,0.0
AA_2_PN,0.0
AA_2_C,0.0
AA_2_G,0.0
AA_2_F,0.0
AA_2_SD,0.0
AA_1_S,0.0
AL_212,0.0
BIO_alblk20_max,0.0
BIO_alblk21_max,0.0
BIO_alblk22_max,0.0
AA_1_F,0.0
AA_1_L,0.0
BIO_alblk28_max,0.0
AL_107,0.0
AL_113,0.0
AA_1_C,0.0
BIO_alblk51_max,0.0
BIO_alblk52_max,0.0
AL_220,0.0
BIO_alblk38_max,0.0
AL_176,0.0
BIO_alblk49_max,0.0
