,importance
MISSING_AL_69,0.0005451569953164255
AL_322,0.0005451489564601068
AA_1_I,0.0005447380778520367
AL_253,0.000543130127127885
AL_308,0.0005383846216142573
MISSING_AL_316,0.0005352230812346012
AL_314,0.0005320878865095951
AL_153,0.000530055337809847
AL_165,0.0005288928465256152
MISSING_AL_47,0.0005269398251095155
AL_222,0.0005202282307860059
AL_81,0.0005179711881758899
MISSING_AL_57,0.000516920311636343
AL_39,0.0005148668979874683
AL_68,0.0005132294039675254
MISSING_AL_334,0.0005119649392507307
AL_270,0.000507763498166038
MISSING_AL_73,0.0005043834474730432
AL_189,0.000503068094600846
MISSING_AL_303,0.0005009236314889082
AL_78,0.0005006793332769123
MISSING_AL_48,0.0004996583599186272
AL_254,0.0004985305618050329
MISSING_AL_51,0.0004963335988684435
MISSING_AL_43,0.0004944380378649446
AL_54,0.0004943861618634345
AL_295,0.0004921968719023383
AL_326,0.0004913471774877227
MISSING_AL_39,0.0004901859383512725
AL_144,0.0004894081202343356
MISSING_AL_59,0.0004893393332794325
MISSING_AL_41,0.00048699214632628096
AL_242,0.0004796285240209357
AL_89,0.0004768849684483349
MISSING_AL_251,0.00047578245599937265
AL_290,0.000468983041915041
MISSING_AL_53,0.0004679527161151001
AL_201,0.0004671289098513996
AL_156,0.00046462258881916637
AL_294,0.0004625682033027772
AL_229,0.0004618875609979728
MISSING_AL_60,0.0004570059946288561
AL_90,0.0004520078376606863
MISSING_AL_44,0.000451788589592647
AL_238,0.00045086335339945957
MISSING_AL_254,0.0004502352015291637
MISSING_AL_71,0.0004460046566974333
MISSING_AL_70,0.0004440576898842588
AL_261,0.00044317207617629556
AL_86,0.0004374964384847819
AL_205,0.00042996439020121495
MISSING_AL_52,0.0004298401686671611
AL_232,0.0004273758066887715
AL_321,0.00042655057888932654
AL_77,0.0004216016376412427
AL_111,0.00041967454784274695
AL_71,0.00041958076173347265
AL_246,0.0004152281832581924
AL_65,0.00041206254043877813
AL_265,0.0004080855608224928
AL_196,0.0004074327416711557
AL_87,0.0004011229014703763
AL_93,0.00039834993461419153
AL_102,0.0003927844169750909
AL_325,0.0003927301707230741
AL_264,0.00039173865826127425
AL_273,0.00039095815605273747
AL_282,0.00038280235645589997
AL_286,0.0003815974629446656
AL_98,0.0003799008823588396
MISSING_AL_62,0.0003791707847591595
AL_210,0.0003773727433859876
AL_274,0.00037668867362254145
MISSING_AL_58,0.000376648637325626
AL_132,0.000375725145873706
AL_53,0.00037335778430112957
AL_293,0.00036824773504349296
AL_120,0.00036549508376468705
AL_50,0.0003623528738529088
AL_228,0.00036203751813072713
AL_187,0.00036147672039516036
AL_192,0.0003506408235540037
AL_177,0.0003497350230798258
AL_180,0.00034639383001932656
MISSING_AL_286,0.00034513848185854264
AL_223,0.0003435941666756814
AL_225,0.00033659310903675813
MISSING_AL_227,0.0003364646756313776
AL_114,0.0003353897334386824
MISSING_AL_87,0.0003327244835506576
AL_281,0.0003299849763516457
MISSING_AL_55,0.00032843547951145953
MISSING_AL_72,0.00032534970806867786
AL_221,0.00031866648254420544
AA_2_M,0.00031812406200626257
AL_249,0.0003162555856358294
AL_99,0.00031403586413714736
AL_183,0.0003128052299678164
AL_328,0.00031204260332077393
MISSING_AL_235,0.0003115381908632447
MISSING_AL_65,0.0003094275062441385
AL_56,0.00030824748830652205
MISSING_AL_253,0.00030431452892232524
MISSING_AL_84,0.0003007363305935722
MISSING_AL_229,0.0003004948163541793
MISSING_AL_78,0.00030037520661766804
AL_209,0.0002932671847549236
AL_135,0.0002928594177890816
MISSING_AL_77,0.0002921142218562398
AL_259,0.00029189216217181816
MISSING_AL_263,0.000289730830912266
MISSING_AL_80,0.0002894174261408934
MISSING_AL_322,0.00028846772555023257
AL_217,0.0002838709752804632
AL_237,0.0002825518971732117
MISSING_AL_94,0.00027975309784738416
AL_250,0.00027474910300152974
MISSING_AL_273,0.00027334103664488886
AL_257,0.0002725073788089306
MISSING_AL_86,0.0002715233038141464
MISSING_AL_92,0.00027128865662926556
AL_285,0.0002706178019700942
MISSING_CAT_2,0.0002661439898819755
MISSING_AL_93,0.00026058949894971253
MISSING_AL_83,0.0002575724960464359
MISSING_AL_250,0.00025673564005381915
MISSING_AL_88,0.0002552489687585472
MISSING_AL_76,0.0002528985250384527
MISSING_AL_194,0.00025248102199087417
MISSING_AL_79,0.0002521752187382776
AL_268,0.00025174197033768405
MISSING_AL_255,0.00024746042597012443
MISSING_AL_81,0.00024618707630553755
MISSING_AL_294,0.00024564525109968744
MISSING_AL_287,0.000241371049007527
MISSING_AL_289,0.00024048383421711145
MISSING_AL_95,0.0002369773183953366
AL_214,0.00023563601314854077
AL_245,0.00023388260909849222
MISSING_AL_97,0.00023370379136619912
MISSING_AL_85,0.00023086755728698842
MISSING_AL_82,0.0002301111056880255
AL_59,0.00022928244090549666
MISSING_AL_288,0.00022597021634885426
MISSING_AL_89,0.0002230010389101269
MISSING_AL_90,0.00022209746630983762
MISSING_AL_98,0.0002179940898215757
MISSING_AL_75,0.00021743133338999836
MISSING_AL_236,0.00021700436147736193
MISSING_AL_207,0.0002137843348209663
MISSING_AL_260,0.0002135702457945411
MISSING_AL_200,0.0002084105367143812
MISSING_AL_213,0.00020539908408918466
MISSING_AL_329,0.00020515745769721043
MISSING_AL_91,0.00020364299826329546
MISSING_AL_281,0.00020202964585366173
MISSING_AL_220,0.00019352831650531783
MISSING_AL_186,0.000193143880039226
MISSING_AL_232,0.00018045456675462964
MISSING_AL_96,0.00018025112476450228
AA_1_SV,0.00017776719738202534
MISSING_AL_161,0.0001754737357117937
AA_2_AS,0.00017542643743263028
MISSING_AL_259,0.00016895622521827678
MISSING_AL_266,0.00016842217521186598
MISSING_AL_145,0.00016508265431092745
MISSING_AL_242,0.00016416712483503147
MISSING_AL_238,0.00015869212147827025
MISSING_AL_151,0.00015814674022082188
MISSING_AL_146,0.0001577410714548295
MISSING_AL_290,0.0001569880245932332
AA_1_AG,0.00015678023769060017
MISSING_AL_278,0.0001558698660592111
MISSING_AL_168,0.00015461617412114304
MISSING_AL_181,0.00014834255337416714
MISSING_AL_277,0.00014742736558920122
MISSING_AL_175,0.0001457045006989124
MISSING_AL_240,0.00014491544979528329
MISSING_AL_196,0.00014433029125687744
MISSING_AL_120,0.0001442481559411327
AA_2_RI,0.0001438421228103552
MISSING_AL_124,0.00014375646328691635
MISSING_AL_170,0.00014185781728811843
MISSING_AL_174,0.00014045598711126802
MISSING_AL_248,0.00013897761074399204
MISSING_AL_193,0.0001382747345300796
MISSING_AL_106,0.00013803213751524725
MISSING_AL_199,0.0001367995806597076
MISSING_AL_101,0.00013286899410987782
MISSING_AL_244,0.00013284138122570072
MISSING_AL_243,0.0001311362154671682
MISSING_AL_113,0.00013095422332277642
MISSING_AL_276,0.0001285278513705961
AA_2_SD,0.00012826129856531617
MISSING_AL_284,0.00012746601859746966
MISSING_AL_102,0.0001273626039949136
MISSING_AL_169,0.00012657995583175712
MISSING_AL_171,0.00012546223668266973
AA_2_PN,0.0001237659104719791
MISSING_AL_134,0.00012282414438510988
AL_95,0.0001210680984262777
MISSING_AL_103,0.00012096574565133342
MISSING_AL_245,0.00012039313909877591
MISSING_AL_282,0.00011775127471067621
AL_74,0.000117666686296998
MISSING_AL_156,0.00011753415196457374
MISSING_AL_228,0.00011643141640926157
AL_47,0.0001132761393174073
MISSING_AL_198,0.00011163036900215389
MISSING_AL_270,0.00011116767306690115
MISSING_AL_265,0.00011097377929446988
MISSING_AL_267,0.00011072934090093346
MISSING_AL_182,0.00010985676395101035
AA_1_TH,0.00010969809496243347
AL_41,0.0001091970361099855
MISSING_AL_147,0.00010799373365629985
MISSING_AL_177,0.00010764901817414512
MISSING_AL_285,0.00010639674034657828
MISSING_AL_167,0.00010618093862895981
MISSING_AL_149,0.00010588346518481298
MISSING_AL_123,0.00010564877675803497
MISSING_AL_159,0.00010517352278654042
MISSING_AL_187,0.0001049685472548603
MISSING_AL_231,0.00010425371653503449
MISSING_AL_162,0.00010411637461777077
MISSING_AL_237,0.00010405433182520368
MISSING_AL_144,0.00010271238229242413
MISSING_AL_234,0.00010251938279063807
MISSING_AL_130,0.00010157133748516256
MISSING_AL_222,0.00010147124851365321
MISSING_AL_136,0.00010119179877960283
MISSING_AL_271,9.948096646071521e-05
MISSING_AL_154,9.867133014312716e-05
MISSING_AL_105,9.85167340742584e-05
MISSING_AL_188,9.838976155712526e-05
MISSING_AL_206,9.746526202254604e-05
MISSING_AL_116,9.59742516079673e-05
MISSING_AL_111,9.591585080542156e-05
MISSING_AL_104,9.543458164411445e-05
MISSING_AL_166,9.449428854024863e-05
MISSING_AL_138,9.384736700050801e-05
MISSING_AL_110,9.237347899269801e-05
MISSING_AL_119,9.154362646858138e-05
MISSING_AL_107,8.950973686574775e-05
MISSING_AL_197,8.912271196681466e-05
AA_1_CG,8.784966153016616e-05
MISSING_AL_150,8.748559490032699e-05
MISSING_AL_122,8.74403345572158e-05
MISSING_AL_163,8.710401895724136e-05
MISSING_AL_210,8.653725646288239e-05
MISSING_AL_283,8.651152870239782e-05
MISSING_AL_141,8.641733674387617e-05
MISSING_AL_189,8.59829199311698e-05
MISSING_AL_164,8.47411742955911e-05
MISSING_AL_275,8.439613503048045e-05
MISSING_AL_114,8.354223824677664e-05
MISSING_AL_264,8.306005938753425e-05
MISSING_AL_269,8.295280183951242e-05
MISSING_AL_139,8.289976826616757e-05
MISSING_AL_178,8.273577994061211e-05
MISSING_AL_125,8.243418180572543e-05
MISSING_AL_115,8.220039007542977e-05
MISSING_AL_121,8.217690164494529e-05
MISSING_AL_109,8.189807187000097e-05
MISSING_AL_148,8.176866770899394e-05
MISSING_AL_100,8.147120959310845e-05
MISSING_AL_128,8.078930005178207e-05
MISSING_AL_129,8.026790766025426e-05
MISSING_AL_112,7.998975577314395e-05
MISSING_AL_158,7.919858243429494e-05
MISSING_AL_143,7.870494974688881e-05
MISSING_AL_176,7.857302295495523e-05
MISSING_AL_137,7.698008518315733e-05
MISSING_AL_291,7.649516549504758e-05
MISSING_AL_153,7.648594020461093e-05
MISSING_AL_173,7.580248076450765e-05
MISSING_AL_131,7.477874308559949e-05
MISSING_AL_108,7.207370757392721e-05
MISSING_AL_258,7.161196384886348e-05
MISSING_AL_221,7.137127760023443e-05
MISSING_AL_155,7.128276373637187e-05
MISSING_AL_132,7.117184510939804e-05
MISSING_AL_218,7.108798134841471e-05
MISSING_AL_202,7.025337274464225e-05
MISSING_AL_140,6.969554764979035e-05
MISSING_AL_261,6.889231656931485e-05
MISSING_AL_126,6.826247718872872e-05
MISSING_AL_209,6.795064045148424e-05
MISSING_AL_180,6.659904285020501e-05
MISSING_AL_157,6.629789428743303e-05
MISSING_AL_292,6.627842840776612e-05
MISSING_AL_118,6.577028839702122e-05
MISSING_AL_279,6.546778805142884e-05
MISSING_AL_257,6.370570249598055e-05
MISSING_AL_212,6.339963143050073e-05
MISSING_AL_179,6.337126989093676e-05
MISSING_AL_152,6.335907022475002e-05
MISSING_AL_165,6.158953266431357e-05
MISSING_AL_135,5.88527380959419e-05
MISSING_AL_127,5.864284443036822e-05
MISSING_AL_241,5.862851159198518e-05
MISSING_AL_226,5.789613567514118e-05
MISSING_AL_160,5.7275261155652506e-05
MISSING_AL_172,5.454511781001978e-05
MISSING_AL_293,5.3993511208750634e-05
MISSING_AL_224,5.381321649311769e-05
AL_62,5.192476330990335e-05
MISSING_AL_256,5.135732895665217e-05
MISSING_AL_142,5.089007560981114e-05
MISSING_AL_239,5.0727635462628634e-05
MISSING_AL_272,5.024511985779284e-05
MISSING_AL_133,4.837654192939941e-05
AL_44,4.8218142052537754e-05
MISSING_AL_203,4.8002595301567934e-05
MISSING_AL_274,4.758142336052501e-05
MISSING_AL_262,4.6723533768063325e-05
MISSING_AL_208,4.521687817797482e-05
MISSING_AL_99,4.224390627931406e-05
MISSING_AL_205,4.187998758666201e-05
MISSING_AL_204,4.1444923873322854e-05
MISSING_AL_219,3.9087320952850025e-05
MISSING_AL_192,3.856889242905511e-05
MISSING_AL_117,3.729522839967117e-05
MISSING_AL_246,3.658853651596251e-05
MISSING_AL_191,3.634451285944249e-05
MISSING_AL_190,3.3777560804610316e-05
MISSING_AL_233,3.269243880091129e-05
MISSING_AL_280,3.1711965139980185e-05
MISSING_AL_249,3.125452231435128e-05
MISSING_AL_268,3.0794957528921526e-05
MISSING_AL_223,2.7368511310200366e-05
MISSING_AL_211,2.2870332477385476e-05
MISSING_AL_225,1.7737031886228073e-05
MISSING_AL_230,1.7079912303282002e-05
MISSING_AL_247,1.1119926124058139e-05
AL_288,6.571158281261869e-06
AL_200,0.0
AL_116,0.0
AL_113,0.0
AL_110,0.0
AL_107,0.0
AL_104,0.0
AL_101,0.0
AL_204,0.0
AL_119,0.0
AL_240,0.0
AL_179,0.0
AL_125,0.0
AL_252,0.0
AL_256,0.0
AL_231,0.0
AL_233,0.0
AL_122,0.0
AL_220,0.0
AL_216,0.0
AL_212,0.0
AL_208,0.0
AL_185,0.0
AL_182,0.0
AL_170,0.0
AL_227,0.0
AL_173,0.0
AL_176,0.0
AL_197,0.0
AL_263,0.0
AL_267,0.0
AL_269,0.0
AL_272,0.0
AL_236,0.0
AL_284,0.0
AL_164,0.0
AL_167,0.0
AL_312,0.0
AL_316,0.0
AL_320,0.0
AL_292,0.0
AL_299,0.0
AL_303,0.0
AL_146,0.0
AL_149,0.0
AL_152,0.0
AL_80,0.0
AL_276,0.0
AL_280,0.0
AL_155,0.0
AL_158,0.0
AL_161,0.0
AL_307,0.0
AL_309,0.0
AL_134,0.0
AL_137,0.0
AL_128,0.0
AL_140,0.0
AL_143,0.0
AL_324,0.0
AL_332,0.0
AL_131,0.0
AL_191,0.0
AL_244,0.0
AL_248,0.0
AL_195,0.0
